,a0,a1,a2,I,b1
650,8.69246455170834e-05,-0.15844383236403844,0.21307588828904253,0.9989769485604922,0.47861684660531567
651,6.465333807744499e-05,-0.15840651590705115,0.21308321834714072,0.9989701484774003,0.4785669750169377
652,5.672799342832331e-05,-0.15828620037068078,0.21304108721887588,0.9989746283528153,0.47844480825812985
653,5.418636773500321e-05,-0.15830941174897661,0.2130482677734315,0.9989749064030198,0.47846942200184167
654,5.777519367210498e-05,-0.1583122514175825,0.21304772013193363,0.9989745309039801,0.47847181318485965
655,6.801351586294888e-05,-0.15835470314363342,0.21305955842935045,0.9989646133180562,0.4785119642136301
656,7.322841838823515e-05,-0.15834791316128285,0.21305586714804112,0.9989582378929542,0.4784992593768589
657,7.77247852428597e-05,-0.15834159960329483,0.21304894434535668,0.9989635051230547,0.47848817102805724
658,7.691654261901758e-05,-0.1583332807481988,0.2130472054987383,0.9989647294697828,0.47847902788387864
659,8.700723438545598e-05,-0.1584566188146293,0.2130934043356361,0.9989735598375555,0.47858882289408844
660,9.467264645118766e-05,-0.15831249051815235,0.21303707119181814,0.9989856120893277,0.4784527149453085
661,0.00010540162460015282,-0.15858946247484676,0.21313725089851657,0.9989853690132697,0.4787461848407141
662,0.00010856993842388348,-0.15853177624765227,0.2131225166323073,0.998988111605407,0.4786888081173346
663,9.715599694049577e-05,-0.1586189130770397,0.21314518760461088,0.9989854909995497,0.4787651640690048
664,7.079882381908868e-05,-0.15854449963434517,0.21309190801129815,0.9990191130325093,0.478688243664738
665,8.643505791509269e-05,-0.15837780832808002,0.21304189885268915,0.9990249450107318,0.4785026356264891
666,0.00010369480460426734,-0.15828664783769458,0.21299482819309523,0.9990350990250033,0.4784192258598442
667,0.00010491259371204086,-0.15830426271075348,0.21300092526878694,0.9990331833606233,0.47843731451516713
668,0.00010556967715935649,-0.15829855775688423,0.2129992543243424,0.9990329869789231,0.4784305671667107
669,0.00013234857444969976,-0.15815641807934477,0.21291580099595533,0.9990340068206264,0.4782806627334012
670,0.0001399044443454833,-0.15825617751878363,0.21294468878900666,0.999037905721038,0.4783809084577912
671,0.00013458973147495364,-0.1582632740307,0.2129477610844434,0.9990347999634152,0.4783850368978576
672,0.00012705351145031086,-0.15822615088690484,0.2129318368412015,0.9990341418432148,0.47834348181262704
673,0.00011786018303783116,-0.15827390919011453,0.21294185865294185,0.9990354040899021,0.47839049522483024
674,0.00010859856198538056,-0.15830073318543222,0.21294823286630743,0.9990496808570511,0.47842022950578494
675,9.999574238596764e-05,-0.1583105165663625,0.21295330476867996,0.9990567404949435,0.4784444674225655
676,0.00010549213161577375,-0.1583021694899939,0.21294184878803168,0.999059747061585,0.4784320105789963
677,0.00012375710650456502,-0.15859707014374963,0.21302037398251034,0.9990572443464573,0.4787360537880186
678,0.00013370750848074354,-0.15862174589873027,0.21302970564723092,0.9990665006603172,0.47876035617927654
679,0.00013171532604501677,-0.1586298660517461,0.21303242386478308,0.9990675634640421,0.47876672553678173
680,0.00015918421269944382,-0.1587764879584464,0.21310326149763573,0.9990801245086564,0.47890015343454245
681,0.00016733445014538385,-0.15862794623209195,0.21305189660378285,0.9990728068858765,0.47875466149125756
682,0.00017648433688254467,-0.15874620438106232,0.2130945429617951,0.9990716629915624,0.4788642181617753
683,0.0001453956427174521,-0.15924239033251858,0.21328398260719264,0.9990264043450859,0.4793583424041686
684,0.00015147711359369742,-0.1593924515609568,0.2133332959336958,0.9990155274076372,0.47951640713795085
685,0.00016608155388156022,-0.15927545601086412,0.2133095635201404,0.9990124054594363,0.47937383581477133
686,0.00013011843498749294,-0.15988970050656032,0.21356082129805876,0.9989806441295546,0.47999114501963863
687,0.00014402715194505015,-0.16027874977742487,0.21368533916607588,0.9990100519097576,0.480395276818995
688,0.00016103671745912237,-0.16013430963039876,0.21365026213843305,0.9990109427637586,0.4802850491310178
689,0.0001644978660945331,-0.16013694847811713,0.21365856302154967,0.9990061554946073,0.4802872823988038
690,0.00012667241046678972,-0.16120507679392185,0.21399624885766602,0.9990517164179539,0.4814151539607295
691,0.0001180007706941733,-0.16111775677284024,0.21397839716493294,0.999047214445799,0.48133826936588253
692,0.0001291652838603112,-0.16119834154723267,0.2139891795259738,0.9990482127835661,0.48142464784998057
693,0.0001231528698342649,-0.16112258472141638,0.21396346969269417,0.9990460389283538,0.4813482079877391
694,0.00012199820304003618,-0.16113005751362688,0.2139658635853361,0.9990455672322235,0.48135520164066975
695,0.0001536391915878806,-0.16126326673880415,0.21402365136676882,0.9990398093028103,0.4815006287700243
