,a0,a1,a2,a3,I,b1,b2,b3
451,5.652113210579887e-05,0.08091858581645861,-0.18111155212871213,0.2199263743332679,0.9993062020540727,0.4993640339841389,0.2508027940386016,0.25080045682776797
452,8.749024579671541e-05,0.08098862938478416,-0.18121424426819172,0.21990498512392131,0.9992361336144229,0.4992092432815163,0.25089549308455755,0.2508953926140167
453,9.596386566287918e-05,0.08103413438767688,-0.18122287805665402,0.21988771022827303,0.9992224139016465,0.4991424121481432,0.25085430210323345,0.2509205686384114
454,7.047018014567051e-05,0.08100956972392627,-0.1812824621117993,0.21989639803178038,0.9991668672976639,0.4991988763698956,0.25098407327311045,0.2510153400925513
455,9.076709557275138e-05,0.08083385904403487,-0.18120528364734184,0.2199070092688648,0.9991662508713703,0.49942007045666126,0.2509816582823065,0.2509362817105332
456,7.007778460713446e-05,0.08097270710869477,-0.18108923745909242,0.21986429442399658,0.9991703797345445,0.49928212848359443,0.25073846586028203,0.2509219764576396
457,9.945553234788455e-05,0.08115984719370628,-0.18128889363318337,0.21972427560564997,0.9991326620520958,0.49908544313298264,0.2508273024324638,0.2512265609382958
458,0.00014463524189834223,0.08162618697413353,-0.1814875652698088,0.21959470072928872,0.9990755879105949,0.49855548931040417,0.2507516776147074,0.2513985533323615
459,9.28312931416167e-05,0.08153290453818408,-0.18177211378914165,0.21976850251439226,0.9991096784444687,0.4987183416969512,0.2511563864842603,0.2514127010739688
460,8.503284873894942e-05,0.08159740691871717,-0.1817741515261717,0.21973298458105714,0.9991113579638311,0.4986591967920269,0.25113098327100275,0.2514523254811559
461,8.046034151360654e-05,0.08159790891972174,-0.18176292430572633,0.2197372371169126,0.9991162737258428,0.49865993982724827,0.25112376970019884,0.2514469749971557
462,8.697707429924581e-05,0.08159934111959327,-0.18177217063880693,0.21972353990249216,0.9991177219393397,0.49865172543879854,0.25113064166691645,0.25145956327429586
463,6.808927747292172e-05,0.08161156013196777,-0.18172679770779324,0.21974304585306265,0.9991222222287794,0.4986363449947818,0.25109624470753844,0.25141844862092433
464,6.362116889099649e-05,0.08160264623132815,-0.18171357105433036,0.2197497456202163,0.999124277608677,0.4986465780676128,0.25108724372795516,0.25140971862894956
465,8.532356347927365e-05,0.08161542213596223,-0.18172082477541857,0.21969887733021654,0.9991218176277551,0.49862337481797514,0.25108189747215387,0.2514660499340216
466,7.388572270891625e-05,0.08160992969730971,-0.1816845665794016,0.21969431283209667,0.9991404952354571,0.498632384603092,0.25105348795107646,0.2514544160416868
467,8.211527780938727e-05,0.0816351052899845,-0.1816869470641126,0.2196735514418729,0.9991339603911368,0.4985926898559862,0.25103871987235876,0.25147002688425
468,7.346431567181386e-05,0.08164964753508346,-0.18169101854025943,0.21967549836833017,0.9991243946655352,0.4985837831949558,0.25104779118175685,0.25147200736562525
469,4.139342114951525e-05,0.08168540455040864,-0.1816482368721323,0.21966894289289038,0.999095581580038,0.498511289435817,0.2510044104637139,0.2514973643990551
470,4.858216501262176e-05,0.08167509319650115,-0.18165020568199597,0.21965747708438751,0.9990978775234498,0.4985283229181674,0.2510204338750653,0.25150682755262027
471,4.220144840101983e-05,0.08167995403467601,-0.18162877546271383,0.21965780116155972,0.9991003728748175,0.4985218278783389,0.2509900214062837,0.25148688410639974
472,4.884381951926475e-05,0.08171798266661456,-0.18164788966546935,0.21964572526975742,0.9991049550097795,0.49848167776336566,0.25098892444569737,0.2515112233447024
473,1.581318045845541e-05,0.08161503512225637,-0.18170980455553074,0.21969764484546608,0.9990873470523591,0.4985629657294412,0.25111800863904316,0.25150247565600414
474,-2.851645996738636e-06,0.08167255995713377,-0.18174881186179775,0.21966806544898465,0.9990847898143717,0.4984957079459984,0.25111126764085495,0.25155292307390464
475,-1.7345455063374343e-05,0.08170456681844307,-0.18174904688121596,0.21965027344571764,0.9990761469995427,0.49846045026595065,0.25108612571350253,0.25155576298482923
